MonthsActive,AvgOrderValue,NumOrdersLastQuarter,Region,NextMonthSpend
15,70.84,4,South,117.41
52,67.83,7,North,142.28
23,47.85,5,North,124.75
17,36.22,6,South,85.68
31,60.96,4,East,112.9
17,127.48,4,East,189.36
38,60.8,4,East,102.8
45,39.85,8,South,115.13
25,51.27,4,East,108.95
48,34.6,3,East,78.58
26,55.0,5,South,116.29
59,71.76,1,North,85.02
16,41.39,3,West,74.3
43,14.85,9,South,104.85
33,60.99,6,South,111.04
57,44.67,5,South,110.15
14,40.44,7,East,97.69
12,40.3,3,East,84.37
53,64.08,5,North,121.03
55,46.38,3,West,74.34
45,79.22,9,West,139.66
29,79.92,8,West,130.44
25,49.0,5,East,97.93
40,44.33,5,East,115.44
45,57.46,4,North,129.09
17,51.51,2,East,71.27
1,27.09,7,South,89.9
5,117.41,6,East,178.48
21,72.66,6,West,128.08
41,45.36,8,East,121.05
27,25.37,4,East,68.09
38,50.8,4,West,117.92
29,43.16,3,West,72.0
16,53.29,5,North,111.93
45,22.98,5,North,70.1
44,45.2,3,South,101.86
58,46.32,5,West,88.4
50,50.56,7,West,88.13
23,49.68,7,North,123.03
43,55.75,12,North,174.24
22,100.33,2,North,147.99
53,44.43,3,West,83.12
37,37.92,6,South,107.11
51,27.36,5,East,92.34
17,44.5,3,North,110.09
1,31.17,3,West,64.15
9,80.16,6,North,131.34
32,52.54,3,North,122.5
58,79.5,8,South,144.91
38,98.13,2,West,128.54
49,38.63,5,East,96.26
29,47.52,6,South,129.46
58,93.01,5,South,127.3
57,58.89,5,South,118.91
14,67.26,3,South,103.98
52,82.53,4,East,134.92
2,78.15,7,South,109.17
36,64.34,4,West,92.04
27,95.44,7,South,160.64
19,53.13,3,North,93.21
57,67.21,6,South,150.38
40,50.87,3,South,98.37
9,82.12,8,South,151.05
9,41.25,3,East,64.95
8,27.85,7,South,93.84
19,70.95,1,South,117.1
5,36.3,2,East,67.31
16,34.89,5,East,99.22
46,90.56,5,East,147.07
53,80.36,6,East,135.4
48,47.61,3,West,87.11
30,16.15,4,North,94.59
42,67.58,4,North,123.84
57,71.17,5,South,138.88
4,67.14,6,West,99.34
55,65.91,2,North,115.44
44,50.78,8,North,141.58
24,46.33,4,East,87.59
27,35.08,6,East,83.89
27,41.31,4,East,100.83
10,62.09,3,North,117.81
14,62.5,2,East,88.79
18,74.88,6,West,125.89
1,31.11,6,East,59.91
31,28.12,6,North,88.31
29,46.9,3,East,80.54
20,36.31,6,East,96.61
11,58.81,4,South,92.44
59,32.33,5,South,93.9
41,87.54,5,West,120.28
29,39.3,3,South,109.51
44,103.24,10,North,196.4
23,67.34,9,North,163.19
13,35.8,9,South,131.91
41,126.2,6,South,174.64
47,60.71,5,South,98.02
40,58.35,11,East,135.97
34,53.19,4,West,120.1
1,65.8,3,East,85.87
39,67.37,9,South,134.92
38,38.63,6,North,116.78
25,50.13,4,West,98.28
15,57.18,6,South,131.68
59,68.93,5,North,133.91
23,69.4,5,North,142.73
17,58.31,6,North,122.77
43,43.81,5,West,98.53
29,42.92,6,West,102.93
34,33.9,8,East,114.62
39,69.2,7,East,163.15
23,42.67,7,South,127.91
10,50.57,6,West,81.92
11,60.05,5,South,100.81
57,54.68,8,West,110.75
31,54.48,3,South,116.46
26,38.02,4,West,71.66
20,60.8,2,South,108.29
44,48.18,3,North,122.82
55,52.74,4,South,86.54
47,86.76,3,East,110.55
33,66.83,9,South,119.89
29,43.45,6,South,116.5
52,51.44,7,North,141.07
52,103.52,8,North,191.92
24,48.28,4,East,116.62
58,55.48,6,West,102.74
50,71.21,5,North,136.66
51,59.51,3,East,135.58
4,47.03,4,South,85.93
8,40.55,6,North,83.54
18,54.38,6,North,135.9
46,71.04,5,South,144.32
5,92.61,4,East,116.51
5,30.38,4,East,87.27
2,110.51,5,South,142.05
12,48.65,5,North,103.57
56,79.04,4,East,123.89
44,40.65,5,West,95.35
44,28.66,9,South,99.83
18,32.29,10,East,114.98
38,47.83,3,South,102.67
47,67.33,4,East,124.18
32,55.28,5,East,121.91
52,49.4,8,South,114.05
35,85.39,6,East,145.29
20,54.64,5,East,118.28
39,61.06,4,South,112.05
57,189.5,9,West,259.91
50,54.42,4,North,119.69
30,41.33,9,West,101.18
36,66.18,2,East,111.43
59,73.23,3,North,113.03
45,61.58,8,South,132.01
31,58.13,3,South,117.38
17,98.78,4,West,128.12
55,93.96,6,East,143.47
59,52.1,4,North,117.99
5,42.21,6,West,91.34
2,64.82,5,East,98.06
7,42.11,6,North,108.08
24,77.79,6,East,149.48
10,64.69,6,North,107.53
53,158.86,5,East,210.96
55,98.43,2,East,134.99
11,35.46,5,East,77.02
50,44.37,3,West,91.49
9,25.39,1,East,74.23
48,23.22,5,North,83.34
22,57.14,5,North,133.97
3,33.89,7,North,75.49
26,105.26,8,East,156.73
50,86.76,7,East,157.83
57,48.98,4,South,71.29
8,47.88,5,North,100.94
51,98.9,3,South,131.79
18,108.4,8,West,177.37
28,37.6,6,South,77.64
7,35.71,6,West,76.11
59,48.4,4,West,89.58
48,64.88,7,West,111.92
39,44.46,4,North,100.23
44,65.42,3,South,104.87
53,119.12,4,East,187.42
9,31.11,5,East,69.71
15,45.68,4,East,87.34
3,31.35,8,East,115.48
30,39.07,3,South,84.27
30,48.53,5,East,104.35
2,40.82,1,South,71.63
40,67.22,7,South,115.75
1,58.0,4,North,111.57
48,61.54,4,North,97.06
43,48.29,7,North,112.14
49,50.11,5,South,111.11
8,47.45,5,North,93.05
53,49.43,4,South,92.51
33,64.56,5,North,122.13
52,25.29,4,North,92.65
42,61.26,4,East,136.33
40,38.57,7,North,97.2
2,47.68,5,South,73.73
42,29.24,7,West,93.52
27,47.3,6,East,103.49
51,61.02,5,East,122.97
42,65.55,3,East,122.52
5,33.97,5,East,71.01
54,64.3,5,North,118.23
4,86.13,4,North,144.05
18,44.81,6,South,108.63
14,54.62,4,North,116.54
59,23.87,4,North,91.2
10,38.14,7,West,104.04
51,60.84,3,West,88.05
14,80.01,7,East,147.24
40,42.96,1,North,104.36
6,158.82,9,North,236.85
24,61.9,5,East,130.6
38,32.81,7,West,87.55
43,91.37,5,East,148.23
53,33.08,5,East,73.11
49,62.26,6,North,130.3
32,37.65,1,East,75.58
19,31.72,5,West,83.88
16,80.23,4,North,142.22
60,49.21,5,East,113.41
37,108.88,5,North,171.44
55,36.34,5,East,80.42
27,29.26,2,West,60.92
30,45.07,7,North,126.65
50,173.5,8,West,200.59
44,76.22,3,South,135.75
13,68.14,8,North,164.01
32,69.05,3,North,122.36
13,44.97,4,South,89.09
46,162.67,7,East,232.15
2,65.58,3,North,117.83
50,63.16,2,North,138.2
56,80.96,7,West,157.96
2,32.81,3,North,78.97
38,38.41,8,West,104.01
5,49.49,5,North,116.95
22,81.17,4,North,143.36
21,32.49,4,West,73.95
32,53.15,6,South,86.03
56,50.22,5,South,91.82
28,29.09,6,South,111.92
24,44.54,3,West,86.64
6,67.82,2,West,81.2
54,30.17,5,South,78.48
19,96.02,2,North,140.47
28,65.84,4,South,107.03
6,62.7,4,North,119.54
18,54.78,6,West,95.44
34,35.27,2,North,81.88
55,42.1,7,North,104.96
20,63.1,5,East,110.46
34,42.07,6,West,91.19
53,58.88,3,South,94.56
22,38.11,5,West,99.48
18,65.4,7,West,112.65
3,67.39,5,North,136.33
55,28.47,3,South,77.31
7,56.09,3,South,88.98
13,29.71,5,West,66.04
9,25.93,6,South,73.26
43,43.05,6,North,126.97
22,167.13,6,North,220.45
43,74.45,6,North,169.7
37,95.28,4,South,139.85
1,69.64,5,North,122.12
19,59.27,3,North,108.58
1,78.11,4,West,108.85
4,42.27,3,South,86.09
29,65.9,5,West,127.98
16,87.43,5,East,133.87
6,72.22,7,South,137.35
25,89.76,2,South,109.65
28,58.74,5,West,100.25
60,107.43,7,West,170.59
40,50.23,6,North,146.91
24,127.37,6,West,166.49
29,68.68,4,East,114.41
6,46.83,6,East,95.2
24,34.07,3,South,99.65
35,39.52,5,South,85.07
2,37.2,2,South,56.12
56,52.69,5,North,134.57
31,32.8,6,East,89.16
48,91.57,3,South,138.01
17,57.07,7,South,136.04
51,56.15,6,North,103.32
23,34.26,3,East,92.94
56,40.14,4,East,119.25
32,22.46,5,West,78.97
39,104.28,5,South,151.93
13,30.97,5,West,72.28
60,31.92,5,North,83.6
12,96.09,5,South,154.99
2,63.75,6,North,115.07
27,57.3,5,East,127.21
51,62.56,8,South,148.01
56,79.96,5,East,132.56
52,56.82,5,South,103.23
34,29.45,8,South,110.81
56,73.21,5,North,160.95
30,64.65,6,South,129.55
29,87.24,4,East,124.43
11,33.13,4,North,80.65
48,40.78,3,West,90.39
19,63.87,3,East,109.57
12,37.42,7,North,98.62
23,21.3,5,West,86.29
37,59.08,6,West,110.23
17,78.1,3,South,116.67
22,51.85,10,North,133.36
20,67.98,6,East,131.46
36,64.16,8,East,130.77
43,54.83,7,West,111.9
41,57.65,7,South,119.38
9,93.66,5,East,126.83
21,37.13,5,West,91.15
39,74.38,3,East,111.37
13,34.04,8,South,101.97
5,39.73,5,East,87.73
20,88.09,9,West,161.03
41,33.65,4,North,90.91
40,49.57,5,East,99.28
8,140.41,4,East,169.13
41,82.29,2,South,127.29
12,40.66,3,North,81.85
45,43.54,8,South,129.65
34,51.01,8,East,124.29
8,92.28,5,South,120.88
22,36.57,6,South,103.97
50,35.7,7,South,94.64
26,72.63,5,East,117.86
42,27.87,8,East,113.13
45,37.92,5,West,97.43
2,52.77,6,North,104.09
56,53.86,3,East,100.2
21,31.63,6,South,77.25
48,62.9,4,North,107.08
29,68.14,4,South,100.03
35,41.89,7,South,107.09
22,106.09,3,West,114.23
52,62.54,6,North,146.45
8,36.53,8,North,108.6
54,104.41,3,West,154.77
13,44.29,4,North,96.92
53,58.65,4,North,108.35
2,44.94,6,North,130.63
1,70.08,6,North,107.13
6,45.03,10,West,108.62
33,46.14,8,North,131.31
16,51.21,6,East,104.33
36,44.67,2,North,88.68
50,83.82,3,North,135.19
2,33.01,3,North,79.31
32,53.79,4,South,94.94
45,56.59,7,North,152.14
26,51.94,6,South,105.87
56,80.42,6,South,131.03
40,29.92,4,South,83.44
3,68.52,4,East,108.01
33,33.18,3,South,82.17
24,44.54,4,South,94.82
8,31.85,5,North,74.47
58,47.81,2,North,91.65
14,43.32,3,North,96.37
6,105.14,5,North,141.75
14,60.13,6,North,142.89
50,65.1,3,East,127.67
36,35.06,7,North,103.22
50,73.41,2,West,93.35
28,105.14,1,East,128.75
8,77.32,6,West,99.93
24,32.3,3,North,82.2
12,45.35,3,South,86.86
34,57.02,9,West,142.31
17,43.34,8,West,103.89
59,150.38,2,North,181.13
23,45.02,4,South,88.8
19,53.66,6,North,121.16
60,42.94,4,West,86.82
32,59.9,4,South,99.4
11,94.91,8,West,146.36
29,57.17,3,East,108.33
16,50.02,7,South,127.6
43,35.53,4,South,84.39
35,88.55,4,West,139.78
44,51.55,4,East,113.32
57,50.67,5,East,112.88
44,21.42,3,North,84.18
21,51.89,4,East,99.25
13,46.5,3,East,97.8
32,26.3,3,North,79.33
27,81.11,5,North,157.21
19,44.08,3,East,79.9
49,116.54,4,West,155.16
55,96.14,4,South,152.89
23,40.94,7,South,113.49
41,94.42,6,South,141.38
60,103.98,3,South,137.49
1,43.66,7,West,74.9
22,36.12,5,West,86.41
45,23.05,3,West,76.23
30,63.57,5,North,139.12
48,36.99,5,South,103.17
29,64.34,3,North,128.25
4,43.5,10,North,114.67
27,39.97,5,North,120.4
25,43.62,5,North,94.97
51,32.46,8,North,113.89
9,43.61,6,East,105.86
10,40.66,5,West,57.92
9,54.29,6,North,125.81
35,56.92,5,North,124.95
60,35.57,5,North,104.45
38,84.8,8,West,138.07
49,51.22,8,North,110.54
52,99.58,5,West,141.32
37,60.13,7,West,127.14
37,56.13,9,North,166.33
15,44.86,3,East,93.87
58,69.82,3,East,135.77
48,55.34,11,West,136.89
53,76.97,8,North,150.25
60,103.74,3,North,161.44
21,40.82,3,South,100.85
9,69.78,4,East,111.28
52,69.0,2,East,92.17
29,65.58,4,North,120.49
58,45.91,6,South,110.26
42,46.28,6,East,117.25
16,43.23,7,South,101.55
22,42.88,3,East,83.02
37,39.02,5,West,79.4
24,52.36,9,North,141.03
17,40.32,3,North,92.88
13,64.99,9,South,136.35
39,55.86,4,North,106.76
3,58.42,3,South,89.94
6,48.94,6,East,87.93
3,56.12,7,East,100.03
45,49.46,7,West,105.35
2,74.58,3,North,118.71
26,45.74,6,North,140.29
8,63.45,3,North,94.86
36,32.38,4,North,108.29
3,72.59,4,South,90.82
2,43.65,4,North,102.71
25,37.91,3,South,80.73
42,34.62,1,North,66.53
7,33.54,4,East,89.95
30,45.03,6,South,97.98
49,99.43,2,South,122.13
38,42.21,5,West,95.66
46,22.56,4,East,71.25
19,63.19,5,South,109.07
57,34.96,8,East,110.02
9,75.64,3,East,123.97
37,46.13,4,West,68.86
27,48.93,3,East,83.77
2,88.14,2,North,123.08
57,69.9,4,West,118.39
43,33.16,4,North,99.31
14,35.17,5,West,58.07
4,26.75,5,West,60.38
41,154.67,5,South,180.17
33,38.66,6,East,130.33
3,87.18,4,West,114.34
60,44.13,3,East,84.19
44,35.45,3,South,101.09
28,55.07,6,North,149.86
15,47.91,5,South,109.33
17,75.25,3,South,123.1
28,75.62,4,North,130.31
4,43.12,3,East,85.82
23,30.69,6,South,84.55
14,33.82,7,South,105.7
7,21.91,8,East,92.36
8,48.92,3,East,99.04
21,54.34,6,South,117.12
23,34.57,6,North,114.98
22,32.94,6,East,87.98
42,54.25,4,East,88.43
32,42.4,4,West,73.48
12,50.14,6,South,67.4
59,47.14,7,North,127.87
44,60.31,4,North,124.14
29,43.55,5,East,89.57
3,44.9,9,North,139.77
55,25.72,3,North,98.3
45,53.51,8,West,122.0
28,56.57,3,East,110.58
10,50.85,3,South,80.02
7,117.3,4,East,160.1
18,58.27,4,East,102.19
14,51.29,5,North,122.01
13,66.66,8,South,119.64
25,127.12,8,East,220.73
3,60.41,8,South,111.52
20,22.43,2,North,57.32
53,64.9,6,East,113.23
52,38.41,6,North,120.62
1,25.31,4,West,56.16
41,107.66,8,North,176.86
60,98.75,5,East,162.81
35,38.01,4,West,84.68
24,38.11,5,West,97.47
30,58.21,2,East,90.38
13,38.32,4,North,91.08
24,51.73,7,North,141.54
57,41.05,3,West,103.3
37,46.52,1,South,66.42
26,31.13,6,North,104.41
8,76.0,6,North,107.68
55,88.37,5,East,148.5
10,52.45,7,West,80.01
44,53.81,6,East,108.06
19,70.22,6,West,118.61
17,54.64,4,North,102.33
11,109.05,4,East,153.23
23,32.25,4,North,107.53
41,77.04,5,South,125.61
25,52.16,8,North,131.59
2,34.87,6,East,65.36
16,134.13,4,North,180.56
10,141.75,2,South,149.27
25,50.24,8,North,131.3
55,65.23,6,North,150.54
58,45.22,3,East,84.96
60,48.23,8,North,113.65
7,34.71,4,North,76.26
30,32.72,3,South,67.45
3,114.17,9,South,144.7
30,53.76,1,West,104.28
35,55.71,3,West,80.74
47,39.48,5,West,86.91
21,58.91,5,North,131.57
3,29.92,6,South,90.22
28,40.07,9,East,130.07
26,33.79,7,North,132.59
38,91.57,4,West,115.36
6,28.2,3,East,54.51
37,34.07,2,West,73.48
25,24.07,5,East,78.56
45,38.24,6,East,91.72
60,45.43,4,North,99.1
14,80.73,4,West,103.73
46,49.96,6,East,103.66
8,46.33,9,North,123.05
60,61.56,7,West,100.53
29,45.73,8,North,116.27
45,143.16,7,North,217.42
47,43.1,5,North,104.57
37,64.42,5,East,119.5
24,75.99,3,East,110.67
46,42.61,6,North,129.49
29,58.33,4,North,106.79
40,44.69,4,South,84.91
37,60.92,2,North,120.57
28,56.85,3,South,106.04
8,51.62,6,South,102.86
18,34.39,4,West,72.88
57,115.06,7,East,181.35
32,69.03,5,North,126.63
39,28.92,3,North,71.93
16,46.15,2,West,80.14
43,29.14,3,North,94.63
30,74.06,5,South,124.68
14,54.12,7,North,138.63
9,54.69,4,West,96.37
24,38.98,5,East,98.7
34,48.12,4,West,99.86
17,74.8,5,South,124.25
15,83.29,6,East,141.49
17,76.6,4,South,109.02
18,29.35,3,South,87.5
45,50.68,3,North,95.34
30,60.42,3,South,87.06
29,40.69,4,North,111.3
10,28.12,4,South,75.04
33,32.63,6,South,115.24
58,99.48,5,East,126.18
45,33.9,6,South,103.26
27,55.65,2,South,92.16
19,51.29,4,North,126.2
22,51.34,4,North,98.05
2,48.04,4,East,92.65
2,74.86,4,West,89.62
47,55.38,4,West,85.05
51,42.51,2,East,101.56
59,55.73,4,South,108.42
38,32.75,7,East,115.88
56,66.05,5,East,107.94
25,41.58,5,West,103.93
16,42.55,6,North,111.56
15,67.04,5,South,117.57
15,46.39,2,North,79.68
45,47.45,8,North,139.66
1,87.1,8,West,145.9
57,36.99,5,East,91.73
47,66.64,3,West,99.83
23,79.82,6,West,144.07
43,87.07,7,South,130.16
9,130.4,4,South,172.35
26,42.23,4,South,77.82
7,38.58,5,West,90.64
7,75.71,5,North,147.89
1,79.53,3,North,104.8
48,39.79,7,East,119.0
45,66.28,6,South,122.27
54,162.34,4,South,202.39
59,56.93,6,South,98.52
58,79.0,3,North,119.88
60,102.59,7,South,155.04
1,148.64,4,South,156.07
48,60.24,5,South,102.22
44,90.13,8,West,153.13
10,39.83,6,North,97.4
9,55.14,5,West,91.97
59,45.67,2,South,84.78
53,25.68,5,West,76.24
20,28.75,7,North,92.75
5,64.85,4,North,109.43
21,65.36,4,East,102.04
1,35.99,5,East,87.48
42,101.79,8,South,143.99
23,35.02,3,North,74.02
3,60.52,2,North,82.08
59,46.24,4,North,94.75
50,56.98,6,West,111.42
55,78.21,5,South,133.91
60,73.92,3,West,119.22
1,72.47,4,North,114.54
47,68.86,8,East,124.89
48,32.82,4,East,73.5
47,85.95,7,East,151.76
16,35.73,6,South,97.73
24,52.33,1,North,92.23
56,47.44,5,North,108.25
4,62.81,7,East,105.56
39,44.98,4,West,97.5
48,51.24,7,West,97.9
48,104.33,5,West,161.8
36,32.52,4,East,83.11
47,54.54,5,North,125.9
55,34.97,9,South,111.41
46,71.5,3,East,127.58
7,40.83,7,West,80.4
15,55.45,4,North,106.01
19,32.14,3,South,74.56
21,91.53,6,East,158.22
22,56.21,6,East,122.93
14,57.69,2,North,98.61
41,76.07,3,South,108.44
7,33.1,5,North,81.44
48,42.69,3,West,96.86
40,58.44,3,East,88.43
58,26.98,5,North,97.87
1,28.17,7,East,76.77
18,39.31,7,North,107.14
54,34.59,3,East,74.21
30,47.58,3,East,78.48
34,67.29,5,South,128.54
2,73.7,6,North,120.71
46,112.59,4,South,161.08
16,54.11,2,West,72.62
58,58.08,3,East,94.4
23,54.06,4,West,96.74
12,62.06,4,North,131.96
36,64.03,7,West,125.25
29,78.95,4,North,145.31
29,78.83,2,South,124.12
57,67.2,7,South,145.6
22,99.89,3,West,125.92
24,55.19,4,North,117.48
38,42.75,4,East,93.18
11,45.64,6,East,100.17
50,52.34,4,West,108.46
14,35.39,6,North,115.43
15,42.72,4,North,103.88
1,34.61,6,West,75.28
21,62.65,5,North,121.42
35,62.9,7,North,142.99
43,26.91,4,South,76.97
54,42.03,3,West,85.44
47,113.3,4,South,150.46
20,70.24,9,South,153.94
50,65.48,8,North,158.34
12,41.86,8,West,90.16
13,61.25,7,East,117.24
22,54.28,5,West,107.37
33,39.7,4,West,69.3
13,44.81,8,West,107.68
55,45.22,4,South,82.67
17,30.1,3,East,75.16
24,32.16,8,West,138.65
37,50.41,5,East,103.36
26,38.89,9,South,129.99
25,48.41,7,West,100.29
60,28.72,6,North,101.94
27,75.23,10,North,184.73
7,125.49,5,West,132.25
44,82.35,7,North,131.71
43,85.82,4,West,116.49
14,70.14,6,East,109.48
52,60.72,3,South,112.17
24,56.52,5,East,107.74
10,37.87,8,East,86.51
11,71.95,7,East,126.4
43,70.27,6,East,142.33
13,45.37,9,North,118.14
29,67.38,10,South,140.98
45,41.36,2,East,89.97
52,42.43,5,North,100.59
30,74.44,3,North,149.18
55,64.86,2,South,97.09
19,49.76,3,South,92.26
53,47.51,7,North,119.97
16,58.55,3,East,99.2
4,26.2,1,South,62.98
44,40.32,6,North,132.46
46,32.92,5,South,87.33
56,54.86,10,North,137.72
56,84.39,7,East,150.66
7,66.08,4,East,74.75
38,44.5,6,West,107.84
43,41.16,1,South,60.34
37,40.38,4,West,83.66
2,121.49,6,South,154.77
3,56.1,7,South,116.12
41,59.14,5,South,112.98
52,23.47,6,West,79.18
11,34.04,5,North,111.71
3,53.64,7,North,127.86
25,44.73,4,North,99.1
19,57.58,8,West,126.52
59,57.28,4,North,114.63
56,69.42,4,North,124.71
34,25.85,7,North,98.9
57,35.09,7,North,106.89
14,52.47,6,East,99.81
60,42.14,4,East,84.51
27,48.23,4,North,115.02
29,57.03,4,East,102.54
4,40.53,5,North,102.09
11,58.96,8,West,111.11
12,67.87,6,North,144.38
30,56.04,4,East,95.6
12,72.84,7,South,102.53
7,22.89,5,East,72.65
37,43.19,4,North,123.42
53,78.02,8,North,160.24
5,38.64,8,East,105.2
34,36.6,7,East,96.92
58,51.91,5,West,113.78
25,54.22,3,East,99.44
11,44.09,2,East,79.62
5,114.14,6,South,141.17
57,61.23,6,North,125.37
25,38.05,4,North,99.87
7,30.7,4,North,74.09
52,64.21,7,South,139.41
49,37.69,5,North,104.15
43,129.16,9,South,201.69
6,64.79,7,South,129.64
5,68.31,2,West,90.11
14,60.31,5,South,123.16
10,85.51,8,East,133.26
32,20.94,5,East,85.91
24,33.74,4,West,59.28
46,82.57,3,North,125.32
7,99.51,4,East,133.18
44,33.31,6,West,91.05
57,26.38,5,East,90.68
8,58.38,5,South,99.1
40,66.3,8,South,163.64
31,57.91,7,West,111.25
6,53.31,4,North,90.23
18,26.03,4,North,116.4
48,46.99,6,North,144.12
53,49.88,5,East,118.61
23,43.85,3,North,112.09
7,25.34,4,North,72.96
15,68.99,6,East,122.92
51,77.19,2,West,110.89
35,39.73,7,South,110.43
26,50.68,3,South,85.56
1,44.76,6,West,90.79
47,44.93,6,West,130.78
28,66.5,4,South,121.07
33,67.15,7,South,158.83
51,83.92,4,North,149.36
34,83.23,3,East,140.31
56,50.97,5,North,124.22
34,170.18,3,East,211.09
21,101.49,6,South,146.04
56,41.96,3,West,71.77
39,57.43,2,West,93.87
46,24.67,6,North,114.3
14,55.2,4,North,121.14
41,106.64,4,East,167.81
34,166.09,4,East,189.34
7,52.01,6,South,100.59
16,62.42,6,South,125.61
55,69.56,6,South,99.22
35,120.53,7,South,183.25
47,36.85,7,South,104.65
11,157.94,1,West,169.74
14,48.09,9,North,125.36
57,34.19,4,South,97.74
26,48.13,4,North,116.85
54,39.49,7,South,107.73
49,64.57,8,East,139.88
21,28.19,3,North,82.98
57,57.78,6,South,119.68
47,71.21,6,North,140.24
8,98.8,1,East,119.1
6,71.68,2,South,91.64
8,96.4,5,North,146.26
45,42.85,7,North,117.11
9,63.92,8,West,123.35
17,22.38,8,South,104.91
27,52.16,5,East,127.9
9,63.73,2,West,86.15
20,66.08,3,North,128.82
41,29.09,4,East,78.8
59,46.71,6,North,123.76
29,49.39,2,West,83.22
45,45.99,6,South,114.67
32,72.97,8,East,132.98
28,50.06,6,West,97.33
32,56.81,3,North,116.67
58,44.89,5,North,124.76
4,83.59,4,East,128.37
31,86.12,3,North,162.98
4,48.26,5,West,74.84
53,170.76,4,West,213.62
37,40.18,4,East,82.58
3,81.69,3,South,113.7
38,37.32,3,West,83.96
27,74.38,5,North,150.89
3,72.1,3,West,100.16
59,36.43,1,South,55.08
23,51.82,8,East,142.42
2,115.25,3,East,113.9
37,39.42,2,East,76.76
23,64.12,6,South,127.23
40,62.44,9,West,135.95
10,53.68,8,North,114.82
50,27.32,6,West,91.14
26,76.05,3,East,148.25
26,54.85,6,West,112.85
49,84.91,7,East,153.34
33,59.9,4,South,94.36
1,56.02,5,East,81.39
35,63.37,5,South,103.92
39,36.78,5,North,116.95
19,101.82,3,North,156.26
11,46.99,6,North,123.98
4,47.23,5,East,91.61
51,91.55,5,South,136.93
1,60.28,4,North,93.3
36,49.67,3,South,73.13
51,64.43,4,West,103.48
22,70.13,4,West,102.81
13,52.07,4,North,128.79
43,78.96,4,South,139.12
38,32.84,7,South,89.49
1,60.63,2,South,76.08
35,75.2,3,North,98.92
1,70.02,2,South,88.58
24,22.28,6,East,94.64
19,51.9,4,East,105.86
51,33.6,11,South,134.21
59,91.31,5,South,142.06
42,46.7,4,West,88.93
45,87.35,4,North,147.69
2,33.55,4,East,59.15
4,63.83,4,North,107.92
47,54.77,7,North,144.12
26,164.95,3,North,205.42
31,87.46,11,East,196.02
42,85.25,3,East,127.21
21,122.87,2,West,139.15
41,61.16,3,South,93.05
44,52.47,6,West,104.31
15,50.13,2,North,85.43
42,62.25,6,North,139.14
11,18.03,8,West,85.07
19,54.65,6,South,138.84
47,59.78,2,East,91.17
59,51.3,4,North,113.62
4,29.6,5,North,90.44
39,51.42,7,North,138.22
35,29.56,7,East,109.22
37,111.0,4,South,167.12
48,49.26,4,North,106.88
5,23.92,2,West,42.98
45,50.27,7,North,139.3
17,78.11,3,East,97.49
10,58.58,8,North,126.58
27,37.88,7,South,106.3
2,41.62,5,North,104.52
38,48.68,5,South,101.33
34,45.79,5,South,105.19
31,32.99,3,East,57.27
2,53.14,8,South,97.02
46,32.02,6,West,69.32
3,79.81,4,West,106.17
16,83.8,8,East,145.54
24,36.55,6,South,106.86
43,40.99,5,South,98.04
25,46.1,6,East,107.76
49,53.91,3,North,114.75
57,60.51,4,South,113.38
46,65.71,2,East,100.3
3,65.1,3,North,109.17
47,101.65,4,North,146.73
13,55.93,4,South,98.0
54,32.43,4,South,89.32
59,28.68,4,West,72.4
6,105.04,7,South,146.04
6,66.94,5,North,103.53
42,59.3,3,South,107.71
9,65.34,4,South,89.19
59,58.21,7,West,99.12
33,64.93,3,West,100.42
35,47.04,6,West,88.31
52,83.27,6,North,138.48
14,44.26,10,North,143.89
34,38.04,3,West,79.68
60,27.76,5,North,104.23
2,49.65,6,North,126.96
11,90.65,3,West,116.2
9,45.47,2,North,88.47
21,31.46,8,West,91.14
8,61.19,7,East,137.67
11,42.08,4,North,85.82
52,101.42,4,South,166.32
28,83.92,4,North,129.2
22,32.84,3,West,64.42
26,50.93,3,South,103.0
59,40.36,5,West,104.07
30,34.32,5,South,74.19
29,53.39,2,East,97.43
56,75.74,5,West,131.63
3,52.84,5,North,112.84
29,44.41,4,East,106.14
45,22.59,6,West,69.49
31,41.83,5,North,133.21
53,68.08,5,North,120.97
54,31.92,7,North,122.31
21,91.2,3,West,135.4
50,43.23,4,North,124.35
15,59.0,9,South,144.75
15,46.54,5,West,104.4
59,34.11,7,East,124.75
1,65.11,8,South,116.01
22,42.98,4,North,99.35
38,39.13,4,North,117.79
25,21.11,6,East,101.1
51,91.93,9,North,190.03
